"","ID","GeneID","GenbankID","OtherID"
"17578","rna17577","725336"," Genbank:XM_016913871.2","GB12094"
"17579","rna17578","725336"," Genbank:XM_006567562.3","GB12094"
"17580","rna17579","725336"," Genbank:XM_006567520.3","GB12094"
"17581","rna17580","725336"," Genbank:XM_006567515.3","GB12094"
"17582","rna17581","725336"," Genbank:XM_006567513.3","GB12094"
"17583","rna17582","725336"," Genbank:XM_006567539.3","GB12094"
"17584","rna17583","725336"," Genbank:XM_006567552.3","GB12094"
"17585","rna17584","725336"," Genbank:XM_006567550.3","GB12094"
"17586","rna17585","725336"," Genbank:XM_006567561.3","GB12094"
"17587","rna17586","725336"," Genbank:XM_016913869.2","GB12094"
"17588","rna17587","725336"," Genbank:XM_006567564.3","GB12094"
"17589","rna17588","725336"," Genbank:XM_006567529.3","GB12094"
"17590","rna17589","725336"," Genbank:XM_006567560.3","GB12094"
"17591","rna17590","725336"," Genbank:XM_006567559.3","GB12094"
"17592","rna17591","725336"," Genbank:XM_006567532.3","GB12094"
"17593","rna17592","725336"," Genbank:XM_026442827.1","GB12094"
"17594","rna17593","725336"," Genbank:XM_006567546.2","GB12094"
"17595","rna17594","725336"," Genbank:XM_006567530.3","GB12094"
"17596","rna17595","725336"," Genbank:XM_006567528.2","GB12094"
"17597","rna17596","725336"," Genbank:XM_006567526.3","GB12094"
"17598","rna17597","725336"," Genbank:XM_006567524.3","GB12094"
"17599","rna17598","725336"," Genbank:XM_006567531.2","GB12094"
"17600","rna17599","725336"," Genbank:XM_006567563.3","GB12094"
"17601","rna17600","725336"," Genbank:XM_006567541.2","GB12094"
"17602","rna17601","725336"," Genbank:XM_006567569.3","GB12094"
"17603","rna17602","725336"," Genbank:XM_006567565.3","GB12094"
"17604","rna17603","725336"," Genbank:XM_016913865.2","GB12094"
"17605","rna17604","725336"," Genbank:XM_006567551.2","GB12094"
"17606","rna17605","725336"," Genbank:XM_006567545.3","GB12094"
"17607","rna17606","725336"," Genbank:XM_006567536.3","GB12094"
"17608","rna17607","725336"," Genbank:XM_006567516.3","GB12094"
"17609","rna17608","725336"," Genbank:XM_006567501.3","GB12094"
"17610","rna17609","725336"," Genbank:XM_006567554.3","GB12094"
"17611","rna17610","725336"," Genbank:XM_006567500.3","GB12094"
"17612","rna17611","725336"," Genbank:XM_006567481.3","GB12094"
"17613","rna17612","725336"," Genbank:XM_006567477.3","GB12094"
"17614","rna17613","725336"," Genbank:XM_006567478.3","GB12094"
"17615","rna17614","725336"," Genbank:XM_006567480.3","GB12094"
"17616","rna17615","725336"," Genbank:XM_006567537.3","GB12094"
"17617","rna17616","725336"," Genbank:XM_006567527.3","GB12094"
"17618","rna17617","725336"," Genbank:XM_016913870.2","GB12094"
"17619","rna17618","725336"," Genbank:XM_016913867.2","GB12094"
"17620","rna17619","102655047"," Genbank:XM_016913876.2)",""
"17621","rna17620","102654629"," Genbank:XR_410907.3)",""
"17622","rna17621","107964003"," Genbank:XM_016913878.2)",""
"17623","rna17622","100629063"," Genbank:NR_039445.1"," miRBase:MI0016153)"
"17624","rna17623","100629063"," miRBase:MIMAT0018523"," miRBase:MI0016153)"
"17625","rna17624","113218994"," Genbank:XR_003305346.1)",""
"17626","rna17625","113218995"," Genbank:XR_003305347.1)",""
"17627","rna17626","104796171"," Genbank:NR_127366.1"," miRBase:MI0031811)"
"17628","rna17627","104796171"," miRBase:MIMAT0037289"," miRBase:MI0031811)"
"17629","rna17628","406123"," Genbank:NM_001011602.1","GB53296"
"17630","rna17629","107964937"," Genbank:XM_016913872.2)",""
"17631","rna17630","107964937"," Genbank:XR_003305345.1)",""
"17632","rna17631","552803"," Genbank:XM_625178.6","GB53297"
"17633","rna17632","411307"," Genbank:XM_394781.7","GB53440"
"17634","rna17633","552798"," Genbank:XM_006567470.3","GB53439"
"17635","rna17634","552798"," Genbank:XM_003250994.4","GB53439"
"17636","rna17635","411503"," Genbank:XM_394976.7","GB53438"
"17637","rna17636","552793"," Genbank:XM_026442939.1","GB53437"
"17638","rna17637","552793"," Genbank:XM_625168.6","GB53437"
"17639","rna17638","409232"," Genbank:XM_016913861.2","GB53435"
"17640","rna17639","725634"," Genbank:XM_016913948.2","GB53298"
"17641","rna17640","725634"," Genbank:XM_006567468.3","GB53298"
"17642","rna17641","725634"," Genbank:XM_001121463.5","GB53298"
"17643","rna17642","409231"," Genbank:XM_016913947.2","GB53299"
"17644","rna17643","409231"," Genbank:XM_623765.6","GB53299"
"17645","rna17644","409231"," Genbank:XM_006567464.3","GB53299"
"17646","rna17645","409231"," Genbank:XM_006567465.3","GB53299"
"17647","rna17646","411846"," Genbank:XM_006567466.3","GB53300"
"17648","rna17647","411846"," Genbank:XM_395313.7","GB53300"
"17649","rna17648","411846"," Genbank:XM_026442940.1","GB53300"
"17650","rna17649","411845"," Genbank:XM_026442941.1","GB53434"
"17651","rna17650","725766"," Genbank:XM_001121575.5","GB53301"
"17652","rna17651","411306"," Genbank:XM_026442824.1","GB53431"
"17653","rna17652","411306"," Genbank:XM_026442823.1","GB53431"
"17654","rna17653","411306"," Genbank:XM_026442822.1","GB53431"
"17655","rna17654","411306"," Genbank:XM_394780.6","GB53431"
"17656","rna17655","411306"," Genbank:XM_006567463.3","GB53431"
"17657","rna17656","411306"," Genbank:XM_016913946.2","GB53431"
"17658","rna17657","552778"," Genbank:XM_625153.6","GB53302"
"17659","rna17658","411305"," Genbank:XM_006567461.3","GB53303"
"17660","rna17659","411304"," Genbank:XM_394778.7","GB53430"
"17661","rna17660","725970"," Genbank:XM_026442817.1","GB53305"
"17662","rna17661","725970"," Genbank:XM_026442818.1","GB53305"
"17663","rna17662","725970"," Genbank:XM_026442819.1","GB53305"
"17664","rna17663","725970"," Genbank:XR_003305342.1","GB53305"
"17665","rna17664","725970"," Genbank:XM_026442805.1","GB53305"
"17666","rna17665","725970"," Genbank:XM_026442815.1","GB53305"
"17667","rna17666","725970"," Genbank:XM_026442816.1","GB53305"
"17668","rna17667","725970"," Genbank:XM_026442813.1","GB53305"
"17669","rna17668","725970"," Genbank:XM_026442811.1","GB53305"
"17670","rna17669","725970"," Genbank:XM_026442814.1","GB53305"
"17671","rna17670","725970"," Genbank:XM_026442812.1","GB53305"
"17672","rna17671","725970"," Genbank:XR_003305343.1","GB53305"
"17673","rna17672","725970"," Genbank:XR_003305344.1","GB53305"
"17674","rna17673","725970"," Genbank:XM_026442806.1","GB53305"
"17675","rna17674","725970"," Genbank:XM_026442807.1","GB53305"
"17676","rna17675","725970"," Genbank:XM_026442809.1","GB53305"
"17677","rna17676","725970"," Genbank:XM_026442810.1","GB53305"
"17678","rna17677","725970"," Genbank:XM_026442808.1","GB53305"
"17679","rna17678","725970"," Genbank:XM_026442820.1","GB53305"
"17680","rna17679","725970"," Genbank:XM_026442821.1","GB53305"
"17681","rna17680","408992"," Genbank:XM_016913943.2","GB53306"
"17682","rna17681","107964955"," Genbank:XR_001704198.2)",""
"17683","rna17682","107964955"," Genbank:XR_001704197.2)",""
"17684","rna17683","552749"," Genbank:XM_016914096.2","GB53307"
"17685","rna17684","552749"," Genbank:XM_016914091.2","GB53307"
"17686","rna17685","552749"," Genbank:XM_016914092.2","GB53307"
"17687","rna17686","552749"," Genbank:XM_016914093.2","GB53307"
"17688","rna17687","552749"," Genbank:XM_016914094.2","GB53307"
"17689","rna17688","552749"," Genbank:XM_016914095.2","GB53307"
"17690","rna17689","408991"," Genbank:XM_016914089.2","GB53310"
"17691","rna17690","408991"," Genbank:XM_392523.7","GB53310"
"17692","rna17691","408991"," Genbank:XM_026443065.1","GB53310"
"17693","rna17692","408991"," Genbank:XM_016914090.2","GB53310"
"17694","rna17693","408991"," Genbank:XM_006567455.3","GB53310"
"17695","rna17694","408991"," Genbank:XM_006567457.3","GB53310"
"17696","rna17695","408990"," Genbank:XM_006567453.3","GB53311"
"17697","rna17696","726079"," Genbank:NM_001098229.1","GB53428"
"17698","rna17697","411303"," Genbank:NM_001098224.2","GB53427"
"17699","rna17698","408989"," Genbank:XM_392521.7","GB53312"
"17700","rna17699","411822"," Genbank:XM_026442860.1","GB53314"
"17701","rna17700","411822"," Genbank:XM_026442861.1","GB53314"
"17702","rna17701","411822"," Genbank:XM_026442863.1","GB53314"
"17703","rna17702","411822"," Genbank:XM_026442858.1","GB53314"
"17704","rna17703","411822"," Genbank:XM_026442859.1","GB53314"
"17705","rna17704","411822"," Genbank:XR_003305357.1","GB53314"
"17706","rna17705","411822"," Genbank:XM_026442864.1","GB53314"
"17707","rna17706","411822"," Genbank:XM_026442866.1","GB53314"
"17708","rna17707","411822"," Genbank:XM_026442867.1","GB53314"
"17709","rna17708","411822"," Genbank:XM_026442869.1","GB53314"
"17710","rna17709","411822"," Genbank:XM_026442865.1","GB53314"
"17711","rna17710","411822"," Genbank:XM_026442870.1","GB53314"
"17712","rna17711","411822"," Genbank:XM_026442868.1","GB53314"
"17713","rna17712","409357"," Genbank:XM_016913990.2","GB53426"
"17714","rna17713","726215"," Genbank:XM_006567451.3","GB53315"
"17715","rna17714","552693"," Genbank:XM_625067.6","GB53316"
"17716","rna17715","409790"," Genbank:XM_006567446.3","GB53424"
"17717","rna17716","552674"," Genbank:XM_006567448.3","GB53317"
"17718","rna17717","552674"," Genbank:XM_026442871.1","GB53317"
"17719","rna17718","726289"," Genbank:XM_003250988.4","GB12004"
"17720","rna17719","102656338"," Genbank:XR_003305319.1)",""
"17721","rna17720","102656338"," Genbank:XR_003305320.1)",""
"17722","rna17721","102656274"," Genbank:XR_003305318.1)",""
"17723","rna17722","102656282"," Genbank:XR_410901.3)",""
"17724","rna17723","100576504"," Genbank:XM_006567441.3)",""
"17725","rna17724","100576504"," Genbank:XM_006567440.3)",""
"17726","rna17725","100576504"," Genbank:XM_006567438.3)",""
"17727","rna17726","100576504"," Genbank:XM_016914087.2)",""
"17728","rna17727","100576504"," Genbank:XM_026443054.1)",""
"17729","rna17728","411301"," Genbank:XM_026442968.1","GB53320"
"17730","rna17729","726361"," Genbank:XM_001122104.4","GB53422"
"17731","rna17730","726361"," Genbank:XM_006567443.3","GB53422"
"17732","rna17731","552643"," Genbank:XM_006567445.3","GB53321"
"17733","rna17732","552643"," Genbank:XM_625018.5","GB53321"
"17734","rna17733","552643"," Genbank:XM_006567444.3","GB53321"
"17735","rna17734","408988"," Genbank:XM_006567436.3","GB53322"
"17736","rna17735","408988"," Genbank:XM_392520.7","GB53322"
"17737","rna17736","408988"," Genbank:XM_016914008.2","GB53322"
"17738","rna17737","408988"," Genbank:XM_006567437.3","GB53322"
"17739","rna17738","411299"," Genbank:XM_394773.7","GB53421"
"17740","rna17739","411490"," Genbank:XM_006567426.3","GB53323"
"17741","rna17740","411490"," Genbank:XM_006567427.3","GB53323"
"17742","rna17741","411490"," Genbank:XM_026442975.1","GB53323"
"17743","rna17742","411490"," Genbank:XM_394963.7","GB53323"
"17744","rna17743","411490"," Genbank:XM_016914009.2","GB53323"
"17745","rna17744","411490"," Genbank:XM_016914012.2","GB53323"
"17746","rna17745","411490"," Genbank:XM_026442978.1","GB53323"
"17747","rna17746","411490"," Genbank:XM_026442976.1","GB53323"
"17748","rna17747","411490"," Genbank:XM_026442977.1","GB53323"
"17749","rna17748","411490"," Genbank:XM_016914010.2","GB53323"
"17750","rna17749","411490"," Genbank:XM_006567430.3","GB53323"
"17751","rna17750","411490"," Genbank:XM_006567431.3","GB53323"
"17752","rna17751","411490"," Genbank:XM_006567428.3","GB53323"
"17753","rna17752","411490"," Genbank:XM_016914011.2","GB53323"
"17754","rna17753","107964977"," Genbank:XR_001704247.2)",""
"17755","rna17754","100576355"," Genbank:XM_006567424.3","GB53420"
"17756","rna17755","100576355"," Genbank:XM_003250985.4","GB53420"
"17757","rna17756","100576355"," Genbank:XM_003250986.4","GB53420"
"17758","rna17757","100576355"," Genbank:XM_026442979.1","GB53420"
"17759","rna17758","726535"," Genbank:XM_006567433.3","GB53324"
"17760","rna17759","102653654"," Genbank:XM_016917739.2)",""
"17761","rna17760","102653654"," Genbank:XM_006572634.3)",""
"17762","rna17761","107964982"," Genbank:XM_016914040.2)",""
"17763","rna17762","100576167"," Genbank:XM_016914041.2","GB53327"
"17764","rna17763","411491"," Genbank:XM_394964.7","GB53328"
"17765","rna17764","552561"," Genbank:XM_624937.5","GB53329"
"17766","rna17765","552561"," Genbank:XM_006567420.3","GB53329"
"17767","rna17766","552546"," Genbank:XM_006567418.3","GB53331"
